dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
pima_indian_diabetes,3,Not_Optimal,10.109213105837505,9,4,0.7740259740259741,0.7844155844155845,0.7591623036649214,0.7591623036649214
pima_indian_diabetes,3,Not_Optimal,10.12812054157257,10,4,0.7740259740259741,0.7948051948051948,0.7591623036649214,0.774869109947644
pima_indian_diabetes,3,Not_Optimal,10.140389728546143,11,4,0.7740259740259741,0.7948051948051948,0.7591623036649214,0.7801047120418848
pima_indian_diabetes,3,Not_Optimal,10.170933743317923,12,4,0.7740259740259741,0.8,0.7591623036649214,0.774869109947644
pima_indian_diabetes,3,Not_Optimal,10.199034742514293,13,4,0.7740259740259741,0.7896103896103897,0.7591623036649214,0.7486910994764397
pima_indian_diabetes,3,Not_Optimal,10.190931280454,14,4,0.7740259740259741,0.7896103896103897,0.7591623036649214,0.7539267015706806
pima_indian_diabetes,3,Not_Optimal,10.198874040444691,15,4,0.7766233766233767,0.7922077922077922,0.7591623036649214,0.7329842931937173
pima_indian_diabetes,3,Not_Optimal,10.22360603014628,16,4,0.7766233766233767,0.7974025974025974,0.7591623036649214,0.7591623036649214
pima_indian_diabetes,3,Not_Optimal,10.053717617193858,5,4,0.7740259740259741,0.7740259740259741,0.7591623036649214,0.7591623036649214
pima_indian_diabetes,3,Not_Optimal,10.063251694043478,6,4,0.7740259740259741,0.7740259740259741,0.7591623036649214,0.7591623036649214
pima_indian_diabetes,3,Not_Optimal,10.078353679180145,7,4,0.7740259740259741,0.7792207792207793,0.7591623036649214,0.7486910994764397
pima_indian_diabetes,3,Not_Optimal,10.09898264805476,8,4,0.7740259740259741,0.787012987012987,0.7591623036649214,0.7696335078534031
