dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
thoracy_surgery,5,Not_Optimal,10.104097207387289,9,4,0.8808510638297873,0.8978723404255319,0.8547008547008547,0.7948717948717948
thoracy_surgery,5,Not_Optimal,10.117485280831655,10,4,0.8808510638297873,0.902127659574468,0.8547008547008547,0.8034188034188035
thoracy_surgery,5,Not_Optimal,10.158058869838715,11,4,0.8808510638297873,0.8978723404255319,0.8547008547008547,0.8376068376068376
thoracy_surgery,5,Not_Optimal,10.153057801723481,12,4,0.8808510638297873,0.8936170212765957,0.8547008547008547,0.8717948717948718
thoracy_surgery,5,Not_Optimal,10.174641076723734,13,4,0.8808510638297873,0.9063829787234042,0.8547008547008547,0.811965811965812
thoracy_surgery,5,Not_Optimal,10.143083894252777,14,4,0.8808510638297873,0.902127659574468,0.8547008547008547,0.7692307692307693
thoracy_surgery,5,Not_Optimal,10.20921618938446,15,4,0.8808510638297873,0.9063829787234042,0.8547008547008547,0.7948717948717948
thoracy_surgery,5,Not_Optimal,10.208044362068176,16,4,0.8808510638297873,0.902127659574468,0.8547008547008547,0.8376068376068376
thoracy_surgery,5,Not_Optimal,10.049615279833477,5,4,0.8680851063829788,0.8765957446808511,0.8547008547008547,0.8547008547008547
thoracy_surgery,5,Not_Optimal,10.068281018733979,6,4,0.8723404255319149,0.8808510638297873,0.8547008547008547,0.811965811965812
thoracy_surgery,5,Not_Optimal,10.067908279101054,7,4,0.8808510638297873,0.8851063829787233,0.8547008547008547,0.8034188034188035
thoracy_surgery,5,Not_Optimal,10.09963850180308,8,4,0.8808510638297873,0.8893617021276595,0.8547008547008547,0.8632478632478633
