dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
post_operative_patient,2,Not_Optimal,10.015831120808919,9,4,0.8372093023255814,0.8837209302325582,0.6818181818181818,0.5454545454545454
post_operative_patient,2,Not_Optimal,10.018931996822356,10,4,0.8372093023255814,0.9069767441860465,0.7272727272727273,0.5454545454545454
post_operative_patient,2,Not_Optimal,10.021853864192963,11,4,0.8372093023255814,0.8837209302325582,0.6363636363636364,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.041253836949666,12,4,0.8372093023255814,0.9069767441860465,0.7272727272727273,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.031162675221761,13,4,0.8372093023255814,0.9069767441860465,0.7272727272727273,0.7272727272727273
post_operative_patient,2,Not_Optimal,10.053964324792226,14,4,0.8372093023255814,0.8837209302325582,0.7272727272727273,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.05315432548523,15,4,0.8372093023255814,0.9069767441860465,0.6818181818181818,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.062870037555694,16,4,0.8372093023255814,0.8604651162790697,0.6818181818181818,0.6818181818181818
post_operative_patient,2,Not_Optimal,10.007557396094004,5,4,0.7674418604651163,0.813953488372093,0.6818181818181818,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.009188787142437,6,4,0.813953488372093,0.813953488372093,0.7272727272727273,0.7272727272727273
post_operative_patient,2,Not_Optimal,10.01149308681488,7,4,0.813953488372093,0.8372093023255814,0.6818181818181818,0.6363636363636364
post_operative_patient,2,Not_Optimal,10.013979454835257,8,4,0.813953488372093,0.8604651162790697,0.6818181818181818,0.6818181818181818
