dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
post_operative_patient,1,Not_Optimal,10.01567229827245,9,4,0.8604651162790697,0.9069767441860465,0.5,0.45454545454545453
post_operative_patient,1,Not_Optimal,10.041371528307597,10,4,0.8604651162790697,0.9069767441860465,0.45454545454545453,0.5
post_operative_patient,1,Not_Optimal,10.021460362275441,11,4,0.8604651162790697,0.9302325581395349,0.45454545454545453,0.5
post_operative_patient,1,Not_Optimal,10.023193987210592,12,4,0.8604651162790697,0.9069767441860465,0.45454545454545453,0.5454545454545454
post_operative_patient,1,Not_Optimal,10.025895007451375,13,4,0.8604651162790697,0.9302325581395349,0.45454545454545453,0.3181818181818182
post_operative_patient,1,Not_Optimal,10.045263119538625,14,4,0.8604651162790697,0.9302325581395349,0.45454545454545453,0.6363636363636364
post_operative_patient,1,Not_Optimal,10.052601993083954,15,4,0.8604651162790697,0.9302325581395349,0.45454545454545453,0.5
post_operative_patient,1,Not_Optimal,10.062305510044098,16,4,0.8604651162790697,0.9302325581395349,0.45454545454545453,0.45454545454545453
post_operative_patient,1,Optimal,9.992075939973196,5,4,0.7906976744186046,0.8372093023255814,0.45454545454545453,0.5454545454545454
post_operative_patient,1,Not_Optimal,10.008926606178283,6,4,0.8372093023255814,0.8604651162790697,0.45454545454545453,0.4090909090909091
post_operative_patient,1,Not_Optimal,10.010877295335133,7,4,0.8604651162790697,0.8837209302325582,0.5,0.5454545454545454
post_operative_patient,1,Not_Optimal,10.012928466002146,8,4,0.8604651162790697,0.9069767441860465,0.5,0.4090909090909091
